start date: 	2016-02-18
start time: 	10.15.58
stop date: 	2016-02-18
stop time: 	10.26.11
com rel. humid (%):	34.6
com temp (°C):	26.68
cn temp (°C):	28.47
nv temp (°C):	32.72
remarks: 	
R1 Info: 	SP036
R2 Info: 	1218
data filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-18_CCC\160218_005_1015.txt
config filepath: 	C:\MagniconData\CCCViewerData\cccviewer_measure\2016-02-18_CCC\160218_005_1015_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	3
number of samples per half cycle: 	100
ignored first samples: 	50
ignored last samples: 	0
amplifier gain: 	10000
delta N1/NA (mTurns): 	-25.070190430
delta (I2*R2) (V): 	1.0000

data(V)	phase	error
4.222800E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.215600E-5	2	0	
4.215600E-5	2	0	
4.209600E-5	2	0	
4.215600E-5	2	0	
4.212000E-5	2	0	
4.215600E-5	2	0	
4.225200E-5	2	0	
4.232400E-5	2	0	
4.225200E-5	2	0	
4.212000E-5	2	0	
4.220400E-5	2	0	
4.212000E-5	2	0	
4.215600E-5	2	0	
4.224000E-5	2	0	
4.226400E-5	2	0	
4.228800E-5	2	0	
4.216800E-5	2	0	
4.216800E-5	2	0	
4.207200E-5	2	0	
4.224000E-5	2	0	
4.215600E-5	2	0	
4.219200E-5	2	0	
4.210800E-5	2	0	
4.216800E-5	2	0	
4.219200E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.212000E-5	2	0	
4.215600E-5	2	0	
4.219200E-5	2	0	
4.224000E-5	2	0	
4.221600E-5	2	0	
4.214400E-5	2	0	
4.218000E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.213200E-5	2	0	
4.220400E-5	2	0	
4.222800E-5	2	0	
4.214400E-5	2	0	
4.262400E-5	3	0	
4.422000E-5	3	0	
4.429200E-5	3	0	
4.441200E-5	3	0	
4.429200E-5	3	0	
4.429200E-5	3	0	
4.437600E-5	3	0	
4.437600E-5	3	0	
4.422000E-5	3	0	
4.430400E-5	3	0	
4.423200E-5	3	0	
4.428000E-5	3	0	
4.441200E-5	3	0	
4.437600E-5	3	0	
4.441200E-5	3	0	
4.444800E-5	3	0	
4.441200E-5	3	0	
4.432800E-5	3	0	
4.425600E-5	3	0	
4.432800E-5	3	0	
4.410000E-5	3	0	
4.254000E-5	1	0	
4.213200E-5	1	0	
4.210800E-5	1	0	
4.214400E-5	1	0	
4.222800E-5	1	0	
4.212000E-5	1	0	
4.206000E-5	1	0	
4.220400E-5	1	0	
4.220400E-5	1	0	
4.227600E-5	1	0	
4.215600E-5	1	0	
4.218000E-5	1	0	
4.226400E-5	1	0	
4.218000E-5	1	0	
4.214400E-5	1	0	
4.221600E-5	1	0	
4.224000E-5	1	0	
4.216800E-5	1	0	
4.222800E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.219200E-5	1	0	
4.220400E-5	1	0	
4.220400E-5	1	0	
4.225200E-5	1	0	
4.214400E-5	1	0	
4.216800E-5	1	0	
4.207200E-5	1	0	
4.218000E-5	1	0	
4.221600E-5	1	0	
4.221600E-5	1	0	
4.222800E-5	1	0	
4.224000E-5	1	0	
4.219200E-5	1	0	
4.218000E-5	1	0	
4.231200E-5	1	0	
4.210800E-5	1	0	
4.215600E-5	1	0	
4.219200E-5	1	0	
4.219200E-5	1	0	
4.214400E-5	1	0	
4.225200E-5	1	0	
4.218000E-5	1	0	
4.222800E-5	1	0	
4.224000E-5	1	0	
4.216800E-5	1	0	
4.220400E-5	1	0	
4.221600E-5	1	0	
4.222800E-5	1	0	
4.213200E-5	1	0	
4.221600E-5	1	0	
4.221600E-5	1	0	
4.224000E-5	1	0	
4.208400E-5	1	0	
4.212000E-5	1	0	
4.224000E-5	1	0	
4.225200E-5	1	0	
4.203600E-5	1	0	
4.198800E-5	1	0	
4.209600E-5	1	0	
4.208400E-5	1	0	
4.219200E-5	1	0	
4.216800E-5	1	0	
4.207200E-5	1	0	
4.214400E-5	1	0	
4.221600E-5	1	0	
4.215600E-5	1	0	
4.222800E-5	1	0	
4.221600E-5	1	0	
4.227600E-5	1	0	
4.230000E-5	1	0	
4.210800E-5	1	0	
4.227600E-5	1	0	
4.216800E-5	1	0	
4.212000E-5	1	0	
4.224000E-5	1	0	
4.220400E-5	1	0	
4.210800E-5	1	0	
4.216800E-5	1	0	
4.168800E-5	4	0	
4.028400E-5	4	0	
4.006800E-5	4	0	
4.012800E-5	4	0	
4.021200E-5	4	0	
4.005600E-5	4	0	
3.993600E-5	4	0	
4.003200E-5	4	0	
3.997200E-5	4	0	
4.002000E-5	4	0	
4.010400E-5	4	0	
4.012800E-5	4	0	
4.009200E-5	4	0	
4.010400E-5	4	0	
4.006800E-5	4	0	
4.000800E-5	4	0	
4.004400E-5	4	0	
4.004400E-5	4	0	
4.002000E-5	4	0	
4.004400E-5	4	0	
4.026000E-5	4	0	
4.188000E-5	2	0	
4.225200E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.219200E-5	2	0	
4.214400E-5	2	0	
4.218000E-5	2	0	
4.219200E-5	2	0	
4.208400E-5	2	0	
4.219200E-5	2	0	
4.228800E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.212000E-5	2	0	
4.213200E-5	2	0	
4.220400E-5	2	0	
4.220400E-5	2	0	
4.214400E-5	2	0	
4.228800E-5	2	0	
4.231200E-5	2	0	
4.214400E-5	2	0	
4.215600E-5	2	0	
4.214400E-5	2	0	
4.214400E-5	2	0	
4.220400E-5	2	0	
4.219200E-5	2	0	
4.214400E-5	2	0	
4.214400E-5	2	0	
4.222800E-5	2	0	
4.213200E-5	2	0	
4.214400E-5	2	0	
4.221600E-5	2	0	
4.215600E-5	2	0	
4.212000E-5	2	0	
4.224000E-5	2	0	
4.228800E-5	2	0	
4.220400E-5	2	0	
4.222800E-5	2	0	
4.216800E-5	2	0	
4.220400E-5	2	0	
4.219200E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.207200E-5	2	0	
4.207200E-5	2	0	
4.220400E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.222800E-5	2	0	
4.216800E-5	2	0	
4.228800E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.219200E-5	2	0	
4.212000E-5	2	0	
4.207200E-5	2	0	
4.210800E-5	2	0	
4.219200E-5	2	0	
4.215600E-5	2	0	
4.226400E-5	2	0	
4.218000E-5	2	0	
4.208400E-5	2	0	
4.202400E-5	2	0	
4.212000E-5	2	0	
4.216800E-5	2	0	
4.226400E-5	2	0	
4.228800E-5	2	0	
4.224000E-5	2	0	
4.214400E-5	2	0	
4.214400E-5	2	0	
4.220400E-5	2	0	
4.218000E-5	2	0	
4.219200E-5	2	0	
4.216800E-5	2	0	
4.208400E-5	2	0	
4.215600E-5	2	0	
4.213200E-5	2	0	
4.225200E-5	2	0	
4.224000E-5	2	0	
4.263600E-5	3	0	
4.424400E-5	3	0	
4.436400E-5	3	0	
4.431600E-5	3	0	
4.428000E-5	3	0	
4.438800E-5	3	0	
4.432800E-5	3	0	
4.437600E-5	3	0	
4.431600E-5	3	0	
4.435200E-5	3	0	
4.430400E-5	3	0	
4.428000E-5	3	0	
4.429200E-5	3	0	
4.436400E-5	3	0	
4.432800E-5	3	0	
4.436400E-5	3	0	
4.436400E-5	3	0	
4.441200E-5	3	0	
4.428000E-5	3	0	
4.432800E-5	3	0	
4.404000E-5	3	0	
4.245600E-5	1	0	
4.215600E-5	1	0	
4.225200E-5	1	0	
4.228800E-5	1	0	
4.213200E-5	1	0	
4.224000E-5	1	0	
4.215600E-5	1	0	
4.212000E-5	1	0	
4.218000E-5	1	0	
4.209600E-5	1	0	
4.216800E-5	1	0	
4.215600E-5	1	0	
4.221600E-5	1	0	
4.208400E-5	1	0	
4.220400E-5	1	0	
4.222800E-5	1	0	
4.221600E-5	1	0	
4.219200E-5	1	0	
4.206000E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.225200E-5	1	0	
4.227600E-5	1	0	
4.219200E-5	1	0	
4.212000E-5	1	0	
4.222800E-5	1	0	
4.227600E-5	1	0	
4.221600E-5	1	0	
4.224000E-5	1	0	
4.221600E-5	1	0	
4.218000E-5	1	0	
4.222800E-5	1	0	
4.222800E-5	1	0	
4.219200E-5	1	0	
4.215600E-5	1	0	
4.220400E-5	1	0	
4.225200E-5	1	0	
4.214400E-5	1	0	
4.209600E-5	1	0	
4.218000E-5	1	0	
4.221600E-5	1	0	
4.219200E-5	1	0	
4.222800E-5	1	0	
4.222800E-5	1	0	
4.220400E-5	1	0	
4.224000E-5	1	0	
4.225200E-5	1	0	
4.214400E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.216800E-5	1	0	
4.222800E-5	1	0	
4.219200E-5	1	0	
4.224000E-5	1	0	
4.222800E-5	1	0	
4.226400E-5	1	0	
4.222800E-5	1	0	
4.214400E-5	1	0	
4.216800E-5	1	0	
4.221600E-5	1	0	
4.228800E-5	1	0	
4.230000E-5	1	0	
4.219200E-5	1	0	
4.219200E-5	1	0	
4.221600E-5	1	0	
4.225200E-5	1	0	
4.224000E-5	1	0	
4.220400E-5	1	0	
4.225200E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.214400E-5	1	0	
4.212000E-5	1	0	
4.231200E-5	1	0	
4.237200E-5	1	0	
4.226400E-5	1	0	
4.221600E-5	1	0	
4.222800E-5	1	0	
4.216800E-5	1	0	
4.173600E-5	4	0	
4.017600E-5	4	0	
4.011600E-5	4	0	
4.010400E-5	4	0	
4.016400E-5	4	0	
4.006800E-5	4	0	
3.996000E-5	4	0	
4.002000E-5	4	0	
4.004400E-5	4	0	
4.011600E-5	4	0	
4.003200E-5	4	0	
4.003200E-5	4	0	
4.011600E-5	4	0	
4.017600E-5	4	0	
4.004400E-5	4	0	
4.010400E-5	4	0	
4.005600E-5	4	0	
4.006800E-5	4	0	
4.016400E-5	4	0	
4.003200E-5	4	0	
4.027200E-5	4	0	
4.185600E-5	2	0	
4.210800E-5	2	0	
4.215600E-5	2	0	
4.214400E-5	2	0	
4.225200E-5	2	0	
4.214400E-5	2	0	
4.206000E-5	2	0	
4.206000E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.226400E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.225200E-5	2	0	
4.216800E-5	2	0	
4.222800E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.220400E-5	2	0	
4.207200E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.214400E-5	2	0	
4.222800E-5	2	0	
4.224000E-5	2	0	
4.221600E-5	2	0	
4.219200E-5	2	0	
4.213200E-5	2	0	
4.212000E-5	2	0	
4.212000E-5	2	0	
4.218000E-5	2	0	
4.230000E-5	2	0	
4.224000E-5	2	0	
4.221600E-5	2	0	
4.226400E-5	2	0	
4.216800E-5	2	0	
4.224000E-5	2	0	
4.218000E-5	2	0	
4.226400E-5	2	0	
4.225200E-5	2	0	
4.215600E-5	2	0	
4.216800E-5	2	0	
4.216800E-5	2	0	
4.231200E-5	2	0	
4.219200E-5	2	0	
4.220400E-5	2	0	
4.219200E-5	2	0	
4.233600E-5	2	0	
4.212000E-5	2	0	
4.221600E-5	2	0	
4.228800E-5	2	0	
4.221600E-5	2	0	
4.215600E-5	2	0	
4.220400E-5	2	0	
4.221600E-5	2	0	
4.220400E-5	2	0	
4.218000E-5	2	0	
4.222800E-5	2	0	
4.213200E-5	2	0	
4.222800E-5	2	0	
4.226400E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.231200E-5	2	0	
4.219200E-5	2	0	
4.230000E-5	2	0	
4.224000E-5	2	0	
4.221600E-5	2	0	
4.226400E-5	2	0	
4.219200E-5	2	0	
4.214400E-5	2	0	
4.226400E-5	2	0	
4.219200E-5	2	0	
4.215600E-5	2	0	
4.224000E-5	2	0	
4.214400E-5	2	0	
4.209600E-5	2	0	
4.222800E-5	2	0	
4.226400E-5	2	0	
4.269600E-5	3	0	
4.422000E-5	3	0	
4.437600E-5	3	0	
4.442400E-5	3	0	
4.432800E-5	3	0	
4.424400E-5	3	0	
4.424400E-5	3	0	
4.430400E-5	3	0	
4.436400E-5	3	0	
4.436400E-5	3	0	
4.428000E-5	3	0	
4.425600E-5	3	0	
4.438800E-5	3	0	
4.431600E-5	3	0	
4.441200E-5	3	0	
4.434000E-5	3	0	
4.428000E-5	3	0	
4.432800E-5	3	0	
4.438800E-5	3	0	
4.429200E-5	3	0	
4.414800E-5	3	0	
4.250400E-5	1	0	
4.219200E-5	1	0	
4.215600E-5	1	0	
4.226400E-5	1	0	
4.227600E-5	1	0	
4.219200E-5	1	0	
4.226400E-5	1	0	
4.224000E-5	1	0	
4.209600E-5	1	0	
4.218000E-5	1	0	
4.214400E-5	1	0	
4.227600E-5	1	0	
4.220400E-5	1	0	
4.206000E-5	1	0	
4.213200E-5	1	0	
4.218000E-5	1	0	
4.221600E-5	1	0	
4.222800E-5	1	0	
4.226400E-5	1	0	
4.216800E-5	1	0	
4.227600E-5	1	0	
4.216800E-5	1	0	
4.210800E-5	1	0	
4.215600E-5	1	0	
4.219200E-5	1	0	
4.219200E-5	1	0	
4.225200E-5	1	0	
4.219200E-5	1	0	
4.215600E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.208400E-5	1	0	
4.208400E-5	1	0	
4.227600E-5	1	0	
4.215600E-5	1	0	
4.212000E-5	1	0	
4.221600E-5	1	0	
4.212000E-5	1	0	
4.203600E-5	1	0	
4.214400E-5	1	0	
4.214400E-5	1	0	
4.213200E-5	1	0	
4.225200E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.224000E-5	1	0	
4.212000E-5	1	0	
4.220400E-5	1	0	
4.226400E-5	1	0	
4.216800E-5	1	0	
4.221600E-5	1	0	
4.221600E-5	1	0	
4.221600E-5	1	0	
4.226400E-5	1	0	
4.221600E-5	1	0	
4.209600E-5	1	0	
4.220400E-5	1	0	
4.226400E-5	1	0	
4.219200E-5	1	0	
4.208400E-5	1	0	
4.210800E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.214400E-5	1	0	
4.222800E-5	1	0	
4.227600E-5	1	0	
4.233600E-5	1	0	
4.220400E-5	1	0	
4.219200E-5	1	0	
4.218000E-5	1	0	
4.218000E-5	1	0	
4.228800E-5	1	0	
4.224000E-5	1	0	
4.220400E-5	1	0	
4.230000E-5	1	0	
4.215600E-5	1	0	
4.212000E-5	1	0	
4.222800E-5	1	0	
4.171200E-5	4	0	
4.009200E-5	4	0	
4.009200E-5	4	0	
4.005600E-5	4	0	
4.000800E-5	4	0	
4.011600E-5	4	0	
4.016400E-5	4	0	
4.011600E-5	4	0	
4.005600E-5	4	0	
4.004400E-5	4	0	
4.006800E-5	4	0	
4.011600E-5	4	0	
4.004400E-5	4	0	
4.016400E-5	4	0	
4.014000E-5	4	0	
4.005600E-5	4	0	
4.005600E-5	4	0	
4.010400E-5	4	0	
4.011600E-5	4	0	
4.005600E-5	4	0	
4.033200E-5	4	0	
4.186800E-5	2	0	
4.214400E-5	2	0	
4.221600E-5	2	0	
4.231200E-5	2	0	
4.219200E-5	2	0	
4.213200E-5	2	0	
4.212000E-5	2	0	
4.226400E-5	2	0	
4.226400E-5	2	0	
4.210800E-5	2	0	
4.215600E-5	2	0	
4.207200E-5	2	0	
4.215600E-5	2	0	
4.226400E-5	2	0	
4.218000E-5	2	0	
4.225200E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.218000E-5	2	0	
4.216800E-5	2	0	
4.221600E-5	2	0	
4.215600E-5	2	0	
4.231200E-5	2	0	
4.225200E-5	2	0	
4.228800E-5	2	0	
4.219200E-5	2	0	
4.218000E-5	2	0	
4.226400E-5	2	0	
4.228800E-5	2	0	
4.216800E-5	2	0	
4.224000E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.222800E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.230000E-5	2	0	
4.232400E-5	2	0	
4.220400E-5	2	0	
4.225200E-5	2	0	
4.225200E-5	2	0	
4.225200E-5	2	0	
4.220400E-5	2	0	
4.215600E-5	2	0	
4.216800E-5	2	0	
4.220400E-5	2	0	
4.226400E-5	2	0	
4.225200E-5	2	0	
4.224000E-5	2	0	
4.224000E-5	2	0	
4.213200E-5	2	0	
4.210800E-5	2	0	
4.221600E-5	2	0	
4.221600E-5	2	0	
4.218000E-5	2	0	
4.210800E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.213200E-5	2	0	
4.221600E-5	2	0	
4.230000E-5	2	0	
4.221600E-5	2	0	
4.218000E-5	2	0	
4.216800E-5	2	0	
4.209600E-5	2	0	
4.215600E-5	2	0	
4.218000E-5	2	0	
4.224000E-5	2	0	
4.230000E-5	2	0	
4.221600E-5	2	0	
4.213200E-5	2	0	
4.212000E-5	2	0	
4.207200E-5	2	0	
4.210800E-5	2	0	
4.218000E-5	2	0	
4.215600E-5	2	0	
4.219200E-5	2	0	
4.262400E-5	3	0	
4.413600E-5	3	0	
4.428000E-5	3	0	
4.430400E-5	3	0	
4.430400E-5	3	0	
4.431600E-5	3	0	
4.431600E-5	3	0	
4.437600E-5	3	0	
4.431600E-5	3	0	
4.434000E-5	3	0	
4.429200E-5	3	0	
4.429200E-5	3	0	
4.428000E-5	3	0	
4.426800E-5	3	0	
4.431600E-5	3	0	
4.436400E-5	3	0	
4.426800E-5	3	0	
4.426800E-5	3	0	
4.430400E-5	3	0	
4.431600E-5	3	0	
4.414800E-5	3	0	
4.252800E-5	1	0	
4.221600E-5	1	0	
4.225200E-5	1	0	
4.226400E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.218000E-5	1	0	
4.214400E-5	1	0	
4.218000E-5	1	0	
4.225200E-5	1	0	
4.218000E-5	1	0	
4.222800E-5	1	0	
4.224000E-5	1	0	
4.222800E-5	1	0	
4.225200E-5	1	0	
4.222800E-5	1	0	
4.221600E-5	1	0	
4.218000E-5	1	0	
4.227600E-5	1	0	
4.221600E-5	1	0	
4.212000E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.215600E-5	1	0	
4.213200E-5	1	0	
4.218000E-5	1	0	
4.225200E-5	1	0	
4.216800E-5	1	0	
4.215600E-5	1	0	
4.220400E-5	1	0	
4.222800E-5	1	0	
4.218000E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.227600E-5	1	0	
4.226400E-5	1	0	
4.216800E-5	1	0	
4.210800E-5	1	0	
4.220400E-5	1	0	
4.220400E-5	1	0	
4.219200E-5	1	0	
4.227600E-5	1	0	
4.225200E-5	1	0	
4.220400E-5	1	0	
4.212000E-5	1	0	
4.209600E-5	1	0	
4.219200E-5	1	0	
4.225200E-5	1	0	
4.216800E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.206000E-5	1	0	
4.214400E-5	1	0	
4.214400E-5	1	0	
4.215600E-5	1	0	
4.218000E-5	1	0	
4.213200E-5	1	0	
4.215600E-5	1	0	
4.220400E-5	1	0	
4.221600E-5	1	0	
4.227600E-5	1	0	
4.216800E-5	1	0	
4.214400E-5	1	0	
4.220400E-5	1	0	
4.214400E-5	1	0	
4.220400E-5	1	0	
4.221600E-5	1	0	
4.216800E-5	1	0	
4.225200E-5	1	0	
4.228800E-5	1	0	
4.225200E-5	1	0	
4.218000E-5	1	0	
4.219200E-5	1	0	
4.219200E-5	1	0	
4.220400E-5	1	0	
4.210800E-5	1	0	
4.213200E-5	1	0	
4.221600E-5	1	0	
4.185600E-5	4	0	
4.026000E-5	4	0	
4.006800E-5	4	0	
4.011600E-5	4	0	
4.005600E-5	4	0	
4.000800E-5	4	0	
3.998400E-5	4	0	
4.009200E-5	4	0	
4.006800E-5	4	0	
4.005600E-5	4	0	
4.014000E-5	4	0	
4.014000E-5	4	0	
4.016400E-5	4	0	
4.011600E-5	4	0	
4.015200E-5	4	0	
4.012800E-5	4	0	
4.015200E-5	4	0	
3.998400E-5	4	0	
4.000800E-5	4	0	
4.006800E-5	4	0	
4.027200E-5	4	0	
4.196400E-5	2	0	
4.222800E-5	2	0	
4.225200E-5	2	0	
4.219200E-5	2	0	
4.213200E-5	2	0	
4.228800E-5	2	0	
4.221600E-5	2	0	
4.218000E-5	2	0	
4.228800E-5	2	0	
4.221600E-5	2	0	
4.219200E-5	2	0	
4.219200E-5	2	0	
4.215600E-5	2	0	
4.216800E-5	2	0	
4.215600E-5	2	0	
4.218000E-5	2	0	
4.225200E-5	2	0	
4.226400E-5	2	0	
4.228800E-5	2	0	
4.221600E-5	2	0	
4.213200E-5	2	0	
4.214400E-5	2	0	
4.215600E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.212000E-5	2	0	
4.225200E-5	2	0	
4.220400E-5	2	0	
4.226400E-5	2	0	
4.226400E-5	2	0	
4.222800E-5	2	0	
4.218000E-5	2	0	
4.214400E-5	2	0	
4.227600E-5	2	0	
4.226400E-5	2	0	
4.214400E-5	2	0	
4.209600E-5	2	0	
4.224000E-5	2	0	
4.222800E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.213200E-5	2	0	
4.220400E-5	2	0	
4.214400E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.216800E-5	2	0	
4.220400E-5	2	0	
4.225200E-5	2	0	
4.220400E-5	2	0	
4.219200E-5	2	0	
4.220400E-5	2	0	
4.216800E-5	2	0	
4.220400E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.224000E-5	2	0	
4.220400E-5	2	0	
4.208400E-5	2	0	
4.214400E-5	2	0	
4.213200E-5	2	0	
4.220400E-5	2	0	
4.220400E-5	2	0	
4.225200E-5	2	0	
4.227600E-5	2	0	
4.228800E-5	2	0	
4.237200E-5	2	0	
4.225200E-5	2	0	
4.207200E-5	2	0	
4.220400E-5	2	0	
4.225200E-5	2	0	
4.226400E-5	2	0	
4.225200E-5	2	0	
4.227600E-5	2	0	
4.224000E-5	2	0	
4.216800E-5	2	0	
4.216800E-5	2	0	
4.272000E-5	3	0	
4.426800E-5	3	0	
4.442400E-5	3	0	
4.432800E-5	3	0	
4.435200E-5	3	0	
4.436400E-5	3	0	
4.431600E-5	3	0	
4.432800E-5	3	0	
4.435200E-5	3	0	
4.438800E-5	3	0	
4.426800E-5	3	0	
4.435200E-5	3	0	
4.434000E-5	3	0	
4.438800E-5	3	0	
4.436400E-5	3	0	
4.437600E-5	3	0	
4.437600E-5	3	0	
4.441200E-5	3	0	
4.437600E-5	3	0	
4.440000E-5	3	0	
4.408800E-5	3	0	
4.250400E-5	1	0	
4.216800E-5	1	0	
4.214400E-5	1	0	
4.220400E-5	1	0	
4.226400E-5	1	0	
4.224000E-5	1	0	
4.216800E-5	1	0	
4.224000E-5	1	0	
4.222800E-5	1	0	
4.228800E-5	1	0	
4.220400E-5	1	0	
4.224000E-5	1	0	
4.210800E-5	1	0	
4.227600E-5	1	0	
4.226400E-5	1	0	
4.226400E-5	1	0	
4.220400E-5	1	0	
4.219200E-5	1	0	
4.224000E-5	1	0	
4.219200E-5	1	0	
4.222800E-5	1	0	
4.218000E-5	1	0	
4.218000E-5	1	0	
4.224000E-5	1	0	
4.221600E-5	1	0	
4.219200E-5	1	0	
4.221600E-5	1	0	
4.218000E-5	1	0	
4.215600E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.226400E-5	1	0	
4.215600E-5	1	0	
4.222800E-5	1	0	
4.219200E-5	1	0	
4.224000E-5	1	0	
4.224000E-5	1	0	
4.219200E-5	1	0	
4.225200E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.209600E-5	1	0	
4.221600E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.222800E-5	1	0	
4.224000E-5	1	0	
4.214400E-5	1	0	
4.212000E-5	1	0	
4.220400E-5	1	0	
4.225200E-5	1	0	
4.227600E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.227600E-5	1	0	
4.225200E-5	1	0	
4.224000E-5	1	0	
4.216800E-5	1	0	
4.216800E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.216800E-5	1	0	
4.220400E-5	1	0	
4.232400E-5	1	0	
4.220400E-5	1	0	
4.218000E-5	1	0	
4.220400E-5	1	0	
4.215600E-5	1	0	
4.216800E-5	1	0	
4.220400E-5	1	0	
4.215600E-5	1	0	
4.213200E-5	1	0	
4.220400E-5	1	0	
4.227600E-5	1	0	
4.222800E-5	1	0	
4.218000E-5	1	0	
4.218000E-5	1	0	
4.213200E-5	1	0	
4.224000E-5	1	0	
4.168800E-5	4	0	
4.018800E-5	4	0	
4.012800E-5	4	0	
4.018800E-5	4	0	
4.005600E-5	4	0	
4.005600E-5	4	0	
4.003200E-5	4	0	
3.998400E-5	4	0	
4.006800E-5	4	0	
4.002000E-5	4	0	
4.006800E-5	4	0	
4.008000E-5	4	0	
4.015200E-5	4	0	
4.004400E-5	4	0	
4.004400E-5	4	0	
4.012800E-5	4	0	
4.016400E-5	4	0	
4.004400E-5	4	0	
4.008000E-5	4	0	
4.002000E-5	4	0	
4.023600E-5	4	0	
4.178400E-5	2	0	
4.219200E-5	2	0	
4.225200E-5	2	0	
4.220400E-5	2	0	
4.210800E-5	2	0	
4.216800E-5	2	0	
4.215600E-5	2	0	
4.216800E-5	2	0	
4.219200E-5	2	0	
4.226400E-5	2	0	
4.220400E-5	2	0	
4.224000E-5	2	0	
4.215600E-5	2	0	
4.219200E-5	2	0	
4.221600E-5	2	0	
4.227600E-5	2	0	
4.221600E-5	2	0	
4.208400E-5	2	0	
4.210800E-5	2	0	
4.226400E-5	2	0	
4.218000E-5	2	0	
4.220400E-5	2	0	
4.224000E-5	2	0	
4.230000E-5	2	0	
4.209600E-5	2	0	
4.214400E-5	2	0	
4.226400E-5	2	0	
4.230000E-5	2	0	
4.231200E-5	2	0	
4.231200E-5	2	0	
4.213200E-5	2	0	
4.220400E-5	2	0	
4.214400E-5	2	0	
4.226400E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.226400E-5	2	0	
4.218000E-5	2	0	
4.219200E-5	2	0	
4.222800E-5	2	0	
4.224000E-5	2	0	
4.227600E-5	2	0	
4.225200E-5	2	0	
4.216800E-5	2	0	
4.214400E-5	2	0	
4.216800E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.225200E-5	2	0	
4.215600E-5	2	0	
4.218000E-5	2	0	
4.221600E-5	2	0	
4.225200E-5	2	0	
4.222800E-5	2	0	
4.212000E-5	2	0	
4.210800E-5	2	0	
4.228800E-5	2	0	
4.221600E-5	2	0	
4.219200E-5	2	0	
4.227600E-5	2	0	
4.216800E-5	2	0	
4.219200E-5	2	0	
4.222800E-5	2	0	
4.225200E-5	2	0	
4.227600E-5	2	0	
4.224000E-5	2	0	
4.219200E-5	2	0	
4.218000E-5	2	0	
4.219200E-5	2	0	
4.218000E-5	2	0	
4.231200E-5	2	0	
4.216800E-5	2	0	
4.216800E-5	2	0	
4.212000E-5	2	0	
4.216800E-5	2	0	
4.221600E-5	2	0	
4.218000E-5	2	0	
4.225200E-5	2	0	
4.214400E-5	2	0	
4.266000E-5	3	0	
4.423200E-5	3	0	
4.437600E-5	3	0	
